Request Status,Time from request creation to planned pickup,Proposed Pickup Walk Distance,Destination Lat,Destination Lng,Request Creation Month,Request Creation Day,Request Creation Hour,Request Creation Minute,Request Creation Day Of Week,Time from pickup to dropoff
Completed,6.0,49.2,42.346797985,-71.093658507,1,20,5,40,0,7.53
Completed,2.79,488.72,42.34627885,-71.094392426,1,20,19,2,0,7.95
Completed,2.76,488.72,42.333776926,-71.103906222,1,20,19,2,0,8.05
Completed,2.74,488.72,42.331791883,-71.097543351,1,20,19,2,0,6.02
Completed,6.0,488.72,42.333273793,-71.097081341,1,20,19,3,0,5.58
Completed,4.74,488.72,42.346915936,-71.093527414,1,20,19,43,0,7.35
Completed,36.13,488.72,42.332890617,-71.110543348,1,20,19,45,0,15.97
Completed,26.18,488.72,42.331437945,-71.098293029,1,20,20,2,0,3.92
Completed,19.97,488.72,42.331274607,-71.10347975,1,20,20,8,0,6.57
Completed,28.58,488.72,42.337998124,-71.099677049,1,20,20,21,0,6.87
Completed,29.46,488.72,42.345704699,-71.104306206,1,20,20,47,0,7.67
Completed,1.66,19.68,42.334062941,-71.09705586,1,20,21,34,0,5.73
Completed,28.7,488.72,42.329579487,-71.104048379,1,20,21,34,0,13.25
Completed,17.22,488.72,42.346797985,-71.093658507,1,20,21,40,0,20.8
Completed,20.64,488.72,42.335800073,-71.077209525,1,20,21,43,0,11.02
Completed,12.01,488.72,42.334282781,-71.10085655,1,20,21,45,0,11.08
Completed,13.27,488.72,42.346915936,-71.093527414,1,20,21,47,0,10.52
Completed,6.33,488.72,42.346797985,-71.093658507,1,20,22,17,0,20.38
Completed,14.69,488.72,42.346953106,-71.093556583,1,20,22,22,0,13.63
Completed,9.81,488.72,42.334040883,-71.082091816,1,20,22,35,0,6.13
Completed,22.99,49.2,42.346014201,-71.086581498,1,20,22,55,0,7.83
Completed,20.53,49.2,42.3298618,-71.0990579,1,20,22,57,0,21.88
Completed,28.92,49.2,42.33203726,-71.111557223,1,20,22,58,0,10.2
Completed,32.88,49.2,42.342556066,-71.101104654,1,20,23,35,0,13.75
Completed,38.84,49.2,42.319460612,-71.080917343,1,21,0,3,1,27.73
Completed,18.92,268.96,42.323210048,-71.086296849,1,21,0,43,1,13.92
Completed,10.55,49.2,42.319845853,-71.111127734,1,21,0,51,1,20.1
Completed,3.97,49.2,42.34375993,-71.089676097,1,21,0,59,1,7.15
Completed,18.34,49.2,42.346916184,-71.093528755,1,21,1,3,1,10.4
Completed,4.05,49.2,42.3316008,-71.105557,1,21,1,31,1,9.07
Completed,6.0,49.2,42.346584385,-71.093444936,1,21,5,56,1,7.15
Completed,39.43,49.2,42.349313563,-71.078187525,1,21,19,2,1,10.28
Completed,2.56,49.2,42.328765992,-71.101997495,1,21,19,3,1,12.75
Completed,38.04,49.2,42.330394707,-71.102882288,1,21,19,17,1,10.95
Completed,34.79,49.2,42.341454775,-71.100493111,1,21,19,26,1,20.42
Completed,19.11,49.2,42.332511898999996,-71.111663841,1,21,19,28,1,10.1
Completed,17.88,49.2,42.342459914,-71.101286039,1,21,19,38,1,24.9
Completed,39.72,49.2,42.3464063,-71.0933553,1,21,19,49,1,9.18
Completed,12.66,49.2,42.334319958,-71.099929847,1,21,20,24,1,8.67
Completed,39.95,49.2,42.34627885,-71.094392426,1,21,20,42,1,5.03
Completed,38.62,49.2,42.34627885,-71.094392426,1,21,20,44,1,19.18
Completed,40.24,49.2,42.34608631,-71.094461828,1,21,21,11,1,6.3
Completed,37.09,49.2,42.349208749,-71.060580164,1,21,21,15,1,18.03
Completed,25.33,49.2,42.332692335,-71.096634753,1,21,21,33,1,9.77
Completed,35.12,49.2,42.329579487,-71.104048379,1,21,21,39,1,14.2
Completed,34.69,49.2,42.328765992,-71.101997495,1,21,21,40,1,12.88
Completed,28.14,583.84,42.326175,-71.090253,1,21,21,46,1,31.63
Completed,30.85,587.12,42.331424808,-71.103370786,1,21,22,6,1,10.7
Completed,36.29,49.2,42.342556066,-71.101104654,1,21,22,10,1,18.72
Completed,12.03,49.2,42.333137724,-71.097694561,1,21,22,32,1,23.6
Completed,11.24,49.2,42.326685607,-71.104356162,1,21,22,33,1,29.92
Completed,35.19,49.2,42.346637661,-71.08898174,1,21,22,49,1,8.1
Completed,36.36,49.2,42.332089805,-71.111500226,1,21,23,49,1,18.55
Completed,35.62,49.2,42.323456449,-71.105143055,1,21,23,50,1,12.5
Completed,22.42,49.2,42.343792888,-71.09810628,1,21,23,54,1,14.48
Completed,29.3,49.2,42.341790567,-71.098299064,1,22,0,5,2,24.88
Completed,39.7,49.2,42.331534361,-71.111606508,1,22,1,3,2,8.83
Completed,23.33,49.2,42.328767479,-71.101996824,1,22,3,5,2,6.12
Completed,3.85,49.2,42.346798233,-71.09365683,1,22,4,11,2,10.55
Completed,0.82,49.2,42.337734184,-71.099476218,1,22,4,47,2,7.25
Completed,6.0,49.2,42.334282781,-71.10085655,1,22,19,0,2,8.52
Completed,5.84,49.2,42.343792888,-71.09810628,1,22,19,0,2,14.67
Completed,5.44,583.84,42.346279098,-71.09439075,1,22,19,0,2,13.3
Completed,9.48,49.2,42.33143621,-71.098289341,1,22,19,3,2,9.5
Completed,5.63,49.2,42.334389602,-71.100891754,1,22,19,11,2,7.62
Completed,3.99,229.6,42.346696389,-71.087095141,1,22,19,12,2,22.05
Completed,6.0,49.2,42.3312294,-71.1114829,1,22,19,12,2,10.6
Completed,39.97,49.2,42.342398457,-71.101467758,1,22,20,13,2,8.23
Completed,37.98,49.2,42.32891843,-71.101913005,1,22,20,34,2,15.02
Completed,34.92,49.2,42.34627885,-71.094392426,1,22,20,52,2,11.83
Completed,17.34,49.2,42.330826727,-71.097607724,1,22,21,11,2,16.67
Completed,39.96,49.2,42.329579487,-71.104048379,1,22,21,20,2,8.45
Completed,31.51,49.2,42.332397143,-71.111777499,1,22,21,44,2,21.67
Completed,35.81,49.2,42.331314016,-71.103370786,1,22,21,56,2,11.37
Completed,19.6,49.2,42.341684006,-71.100620851,1,22,21,59,2,10.25
Completed,39.57,49.2,42.33368547,-71.082219221,1,22,22,1,2,7.47
Completed,36.94,49.2,42.345433109,-71.084517203,1,22,22,1,2,8.1
Completed,32.86,49.2,42.347035622,-71.093397662,1,22,22,5,2,14.5
Completed,39.64,49.2,42.331809481,-71.109033935,1,22,22,39,2,16.6
Completed,3.51,49.2,42.333265118,-71.11150559,1,22,22,58,2,20.3
Completed,37.88,49.2,42.341678554,-71.098175012,1,22,23,22,2,16.63
Completed,2.95,580.56,42.326175725,-71.090255789,1,23,0,21,3,21.7
Completed,1.59,49.2,42.332765452,-71.110431366,1,23,0,35,3,17.43
Completed,30.85,49.2,42.333236616,-71.097625829,1,23,0,55,3,19.97
Completed,28.61,49.2,42.319460612,-71.080917343,1,23,0,59,3,25.42
Completed,10.57,49.2,42.333137724,-71.097694561,1,23,1,42,3,7.78
Completed,10.57,49.2,42.338638268,-71.083015501,1,23,1,42,3,7.32
Completed,4.12,49.2,42.328767479,-71.101996824,1,23,3,20,3,12.63
Completed,11.74,49.2,42.327182843,-71.089866534,1,23,20,35,3,25.93
Completed,36.46,518.24,42.329579487,-71.104048379,1,23,20,54,3,8.77
Completed,33.53,49.2,42.328864147,-71.100549437,1,23,20,58,3,14.15
Completed,39.79,49.2,42.333172423,-71.10239815,1,23,21,18,3,7.18
Completed,7.21,49.2,42.328765992,-71.101997495,1,23,22,10,3,9.63
Completed,1.12,49.2,42.331102594,-71.104814149,1,23,22,43,3,21.28
Completed,39.9,45.92,42.328087079,-71.104804762,1,23,22,46,3,8.97
Completed,39.94,49.2,42.323456449,-71.105143055,1,23,23,7,3,10.77
Completed,39.74,82.0,42.363883198,-71.109955609,1,23,23,30,3,15.25
Completed,34.18,49.2,42.331446868,-71.109340377,1,23,23,34,3,26.78
Completed,30.44,49.2,42.334282781,-71.10085655,1,23,23,39,3,21.17
Completed,8.38,49.2,42.333171927,-71.102401838,1,24,0,56,4,13.47
Completed,8.43,49.2,42.3456479,-71.0860128,1,24,1,44,4,6.32
Completed,11.35,72.16,42.326002954,-71.082605124,1,24,3,3,4,27.18
Completed,14.87,49.2,42.346798233,-71.09365683,1,24,3,33,4,11.95
Completed,6.0,49.2,42.333040814,-71.109221354,1,24,5,50,4,6.45
Completed,5.46,49.2,42.334188104,-71.100524627,1,24,19,0,4,20.78
Completed,3.64,49.2,42.326174981,-71.090253107,1,24,19,4,4,11.6
Completed,4.38,49.2,42.346633944,-71.093353406,1,24,19,15,4,21.7
Completed,36.12,49.2,42.337777059,-71.099536903,1,24,19,16,4,9.32
Completed,23.89,49.2,42.3326753,-71.096698,1,24,19,35,4,11.48
Completed,9.36,49.2,42.332130453,-71.096870452,1,24,19,49,4,10.25
Completed,2.83,557.6,42.326175725,-71.090255789,1,24,20,32,4,27.63
Completed,27.14,49.2,42.333049737,-71.097487696,1,24,20,50,4,7.88
Completed,33.62,49.2,42.331424808,-71.103370786,1,24,20,51,4,9.8
Completed,19.42,49.2,42.346279098,-71.09439075,1,24,20,54,4,13.92
Completed,28.19,49.2,42.328765992,-71.101997495,1,24,20,58,4,31.57
Completed,29.98,49.2,42.33368547,-71.082219221,1,24,21,33,4,5.78
Completed,3.98,49.2,42.335799082,-71.077205837,1,24,21,52,4,10.63
Completed,35.36,49.2,42.331274607,-71.10347975,1,24,21,53,4,24.58
Completed,6.39,49.2,42.342459914,-71.101286039,1,24,23,21,4,11.02
Completed,39.23,49.2,42.343791897,-71.09810628,1,25,0,6,5,9.72
Completed,39.8,49.2,42.319460612,-71.080917343,1,25,1,17,5,17.55
Completed,15.59,49.2,42.333171927,-71.102401838,1,25,2,38,5,9.52
Completed,7.33,49.2,42.333713477,-71.09694656,1,25,2,56,5,6.43
Completed,7.65,49.2,42.346798233,-71.09365683,1,25,3,17,5,10.67
Completed,36.04,49.2,42.329777778,-71.098129414,1,25,23,23,5,10.78
Completed,18.09,49.2,42.328765992,-71.101997495,1,26,0,19,6,23.38
Completed,29.79,49.2,42.33143621,-71.098289341,1,26,1,56,6,17.33
Completed,5.76,49.2,42.331738594,-71.097592302,1,26,2,28,6,7.48
Completed,29.88,49.2,42.3316697,-71.1093404,1,26,2,58,6,17.3
Completed,3.9,49.2,42.332318822,-71.101405397,1,26,19,4,6,7.75
Completed,23.71,49.2,42.3294042,-71.1115223,1,26,19,36,6,32.92
Completed,3.42,49.2,42.346798233,-71.09365683,1,26,21,31,6,22.63
Completed,9.98,49.2,42.341515986,-71.09830711,1,26,21,41,6,28.32
Completed,39.11,49.2,42.334389602,-71.100891754,1,27,0,52,0,8.32
Completed,6.09,49.2,42.333171927,-71.102401838,1,27,3,16,0,16.13
Completed,35.28,49.2,42.319460612,-71.080917343,1,27,3,17,0,16.97
Completed,6.98,78.72,42.326002954,-71.082605124,1,27,4,22,0,22.2
Completed,6.0,49.2,42.342459914,-71.101286039,1,27,19,1,0,9.05
Completed,6.0,49.2,42.332089805,-71.111500226,1,27,19,1,0,10.05
Completed,22.5,49.2,42.342739199,-71.103675887,1,27,19,8,0,14.65
Completed,34.94,49.2,42.33368547,-71.082219221,1,27,19,29,0,8.17
Completed,36.04,842.96,42.334389602,-71.100891754,1,27,20,16,0,10.38
Completed,38.59,49.2,42.333799232,-71.096838266,1,27,21,21,0,7.3
Completed,38.07,49.2,42.33321307,-71.102986559,1,27,21,22,0,14.7
Completed,36.87,49.2,42.345647952,-71.08601287,1,27,21,34,0,10.6
Completed,39.9,49.2,42.328765992,-71.101997495,1,27,21,48,0,12.62
Completed,13.99,49.2,42.332890617,-71.110543348,1,27,22,6,0,24.13
Completed,11.71,49.2,42.33203726,-71.111557223,1,27,22,11,0,23.18
Completed,11.8,49.2,42.332426886,-71.096540876,1,27,22,13,0,9.47
Completed,39.37,49.2,42.341515986,-71.09830711,1,27,22,19,0,11.78
Completed,37.8,49.2,42.331622102,-71.097618788,1,27,22,21,0,14.0
Completed,12.94,49.2,42.328765744,-71.101997495,1,27,22,43,0,10.08
Completed,34.6,49.2,42.331426048,-71.105185635,1,27,22,58,0,16.12
Completed,35.16,49.2,42.324058319,-71.072874404,1,27,23,30,0,28.47
Completed,35.42,39.36,42.318763998,-71.095622554,1,27,23,34,0,18.58
Completed,38.22,49.2,42.346798233,-71.09365683,1,28,0,8,1,9.65
Completed,35.67,49.2,42.337777059,-71.099536903,1,28,1,8,1,16.23
Completed,30.51,78.72,42.326002954,-71.082605124,1,28,2,17,1,13.12
Completed,3.23,636.32,42.324999039,-71.10506963,1,28,3,27,1,26.25
Completed,17.68,49.2,42.3335081,-71.10182,1,28,3,32,1,5.23
Completed,6.0,49.2,42.332400613,-71.111777499,1,28,19,5,1,11.23
Completed,34.9,49.2,42.365595477,-71.10399507,1,28,19,12,1,17.52
Completed,2.71,49.2,42.331446868,-71.109340377,1,28,19,12,1,20.78
Completed,36.97,32.8,42.334389602,-71.100891754,1,28,20,22,1,11.28
Completed,15.12,49.2,42.32409922,-71.090747975,1,28,20,40,1,11.12
Completed,37.74,49.2,42.341515986,-71.09830711,1,28,20,43,1,10.8
Completed,37.29,49.2,42.331677374,-71.109409444,1,28,20,54,1,12.77
Completed,39.98,49.2,42.346797985,-71.093658507,1,28,21,24,1,8.37
Completed,1.09,49.2,42.342399696,-71.101471111,1,28,21,35,1,17.7
Completed,34.21,49.2,42.331426048,-71.105185635,1,28,22,42,1,27.92
Completed,39.95,49.2,42.334389602,-71.100891754,1,28,22,51,1,6.72
Completed,17.79,49.2,42.343352532,-71.102355905,1,28,23,13,1,5.9
Completed,21.62,49.2,42.346097957,-71.089033037,1,28,23,18,1,8.53
Completed,4.0,49.2,42.32891843,-71.101913005,1,28,23,18,1,17.58
Completed,34.41,49.2,42.333265118,-71.11150559,1,28,23,18,1,17.67
Completed,14.24,49.2,42.332926307,-71.10565234,1,29,0,37,2,22.38
Completed,29.07,49.2,42.329189843,-71.102307625,1,29,0,57,2,20.28
Completed,25.29,49.2,42.346798233,-71.09365683,1,29,1,1,2,11.65
Completed,2.62,49.2,42.340120017,-71.093799993,1,29,1,24,2,9.32
Completed,28.36,32.8,42.327640168,-71.102585904,1,29,1,38,2,26.67
Completed,36.32,82.0,42.34167905,-71.098176017,1,29,1,56,2,10.12
Completed,2.41,49.2,42.34559641,-71.08550258,1,29,4,3,2,7.9
Completed,28.66,49.2,42.330250699,-71.102864519,1,29,19,21,2,14.28
Completed,25.13,49.2,42.332645491,-71.11171715,1,29,19,25,2,22.73
Completed,1.61,49.2,42.334282781,-71.10085655,1,29,19,47,2,8.88
Completed,29.92,49.2,42.346797985,-71.093658507,1,29,19,48,2,12.15
Completed,39.93,49.2,42.329578248,-71.10404972,1,29,20,19,2,8.8
Completed,39.25,49.2,42.331677374,-71.109409444,1,29,20,20,2,11.3
Completed,1.43,49.2,42.329579487,-71.104048379,1,29,20,40,2,13.83
Completed,39.79,49.2,42.331446868,-71.109340377,1,29,20,54,2,12.27
Completed,23.77,49.2,42.341452297,-71.100362688,1,29,21,0,2,1.35
Completed,23.55,49.2,42.341452297,-71.100362688,1,29,21,0,2,6.8
Completed,39.48,49.2,42.332645491,-71.11171715,1,29,21,37,2,24.62
Completed,2.49,49.2,42.331446868,-71.109340377,1,29,21,58,2,19.28
Completed,35.9,642.88,42.345398912,-71.104332358,1,29,21,59,2,22.83
Completed,7.86,49.2,42.332858148,-71.096749417,1,29,22,1,2,20.58
Completed,18.74,49.2,42.332927794,-71.105652004,1,29,23,49,2,17.42
Completed,39.37,49.2,42.334282037,-71.100852862,1,30,0,0,3,16.23
Completed,35.79,49.2,42.331109286,-71.106160618,1,30,0,22,3,25.7
Completed,33.04,49.2,42.346798233,-71.09365683,1,30,1,2,3,1.7
Completed,6.26,49.2,42.319460612,-71.080917343,1,30,1,12,3,12.5
Completed,5.47,49.2,42.328006769,-71.098327562,1,30,1,13,3,11.35
Completed,15.75,49.2,42.332926307,-71.10565234,1,30,1,20,3,11.88
Completed,27.18,49.2,42.331390108,-71.098121367,1,30,3,8,3,11.83
Completed,2.1,49.2,42.333137724,-71.097694561,1,30,3,12,3,7.37
Completed,17.14,49.2,42.345369424,-71.084271781,1,30,3,50,3,3.9
Completed,6.0,49.2,42.345439799,-71.084457524,1,30,19,4,3,8.15
Completed,38.38,49.2,42.342739199,-71.103675887,1,30,19,20,3,11.72
Completed,38.65,49.2,42.33884,-71.11318633,1,30,19,25,3,28.2
Completed,38.15,49.2,42.346637413,-71.088983752,1,30,20,45,3,7.65
Completed,39.61,49.2,42.33371199,-71.096948236,1,30,21,2,3,15.93
Completed,38.44,49.2,42.331733637,-71.106346026,1,30,21,9,3,8.05
Completed,35.78,62.32,42.332679447,-71.111452617,1,30,21,20,3,15.43
Completed,34.81,49.2,42.345696026,-71.10428106,1,30,21,46,3,20.53
Completed,14.54,49.2,42.334178933,-71.100555472,1,30,21,53,3,5.15
Completed,35.49,49.2,42.343792888,-71.09810628,1,30,23,10,3,15.98
Completed,34.89,49.2,42.346915936,-71.093527414,1,30,23,34,3,29.23
Completed,30.58,49.2,42.334282781,-71.10085655,1,31,0,9,4,27.4
Completed,30.81,49.2,42.323456449,-71.105143055,1,31,0,20,4,25.0
Completed,39.89,49.2,42.342398457,-71.101467758,1,31,1,6,4,22.97
Completed,28.6,49.2,42.334188104,-71.100524627,1,31,1,7,4,5.95
Completed,23.39,65.6,42.331772798,-71.108528003,1,31,2,17,4,13.27
Completed,1.62,49.2,42.32891843,-71.101913005,1,31,2,41,4,23.48
Completed,6.18,49.2,42.331274607,-71.10347975,1,31,19,4,4,12.18
Completed,7.1,49.2,42.331836993,-71.105599701,1,31,19,14,4,12.57
Completed,32.28,49.2,42.3440275,-71.0948344,1,31,19,22,4,11.9
Completed,21.63,49.2,42.332510908,-71.111661494,1,31,19,29,4,25.13
Completed,39.81,49.2,42.33405501,-71.099173464,1,31,19,32,4,2.27
Completed,25.61,1029.92,42.334282781,-71.10085655,1,31,19,58,4,7.15
Completed,25.1,49.2,42.333137724,-71.097694561,1,31,19,58,4,8.8
Completed,27.32,49.2,42.332675977,-71.096695103,1,31,20,37,4,20.13
Completed,32.37,49.2,42.331274607,-71.10347975,1,31,20,58,4,15.3
Completed,29.34,49.2,42.343118847,-71.09980613,1,31,21,3,4,31.55
Completed,4.92,49.2,42.332898796,-71.112075895,1,31,21,35,4,21.3
Completed,2.84,49.2,42.328765992,-71.101997495,1,31,21,47,4,10.92
Completed,27.74,49.2,42.332510908,-71.111661494,1,31,21,56,4,17.07
Completed,23.28,49.2,42.346797985,-71.093658507,1,31,22,18,4,11.4
Completed,15.4,49.2,42.338184245,-71.07893385,1,31,22,19,4,14.62
Completed,25.47,49.2,42.331127379,-71.103606485,1,31,22,24,4,8.9
Completed,32.08,49.2,42.346057814,-71.09403234,1,31,22,44,4,12.92
Completed,8.86,49.2,42.3346513,-71.097367,1,31,23,45,4,25.4
Completed,37.68,49.2,42.329579487,-71.104048379,2,1,0,2,5,9.28
Completed,35.6,49.2,42.319460612,-71.080917343,2,1,0,25,5,16.18
Completed,39.3,455.92,42.317644937,-71.096847989,2,1,0,48,5,15.68
Completed,3.98,583.84,42.346793773,-71.093705781,2,1,4,48,5,8.08
Completed,13.11,49.2,42.332645491,-71.11171715,2,1,5,55,5,6.47
Completed,6.0,49.2,42.332089805,-71.111500226,2,1,19,9,5,7.88
Completed,34.08,49.2,42.346614616,-71.093704104,2,1,19,25,5,24.8
Completed,31.24,744.56,42.332679447,-71.111452617,2,1,20,15,5,11.33
Completed,19.04,49.2,42.34384245,-71.097567827,2,1,20,54,5,11.72
Completed,27.17,49.2,42.331424808,-71.103370786,2,1,21,22,5,8.57
Completed,37.09,49.2,42.343011792,-71.095158197,2,1,21,24,5,4.18
Completed,37.85,45.92,42.332510908,-71.111661494,2,1,23,36,5,9.7
Completed,39.18,49.2,42.328765992,-71.101997495,2,2,0,3,6,24.58
Completed,7.47,49.2,42.34167905,-71.098176017,2,2,1,30,6,30.65
Completed,6.0,62.32,42.331274607,-71.10347975,2,2,19,19,6,7.15
Completed,7.23,49.2,42.3328581,-71.0967494,2,2,19,26,6,17.45
Completed,29.95,49.2,42.346797985,-71.093658507,2,2,19,40,6,15.18
Completed,39.95,49.2,42.32891843,-71.101913005,2,2,21,33,6,7.58
Completed,5.66,49.2,42.347035622,-71.093397662,2,2,23,0,6,9.1
Completed,36.42,49.2,42.329579487,-71.104048379,2,2,23,25,6,29.13
Completed,30.82,49.2,42.342460658,-71.101287715,2,3,1,42,0,26.22
Completed,39.93,49.2,42.329894769,-71.098885797,2,3,2,10,0,7.03
Completed,39.08,49.2,42.34167905,-71.098176017,2,3,2,47,0,17.93
Completed,4.13,49.2,42.32891843,-71.10191334,2,3,19,4,0,10.02
Completed,7.82,49.2,42.346797985,-71.093658507,2,3,19,5,0,9.92
Completed,7.55,49.2,42.346953106,-71.093556583,2,3,19,6,0,12.2
Completed,37.77,49.2,42.329777778,-71.098129414,2,3,19,10,0,7.57
Completed,39.33,49.2,42.332782801,-71.111580022,2,3,19,30,0,13.03
Completed,11.78,49.2,42.342459914,-71.101286039,2,3,19,44,0,9.7
Completed,39.41,49.2,42.330369921,-71.102911122,2,3,19,49,0,8.72
Completed,39.39,49.2,42.334389602,-71.100891754,2,3,19,56,0,7.13
Completed,34.88,49.2,42.334282781,-71.10085655,2,3,20,6,0,10.55
Completed,34.57,49.2,42.328914712,-71.098266542,2,3,20,6,0,18.43
Completed,31.25,49.2,42.334178933,-71.100547761,2,3,20,11,0,9.17
Completed,24.46,49.2,42.333358806,-71.104301512,2,3,20,18,0,12.32
Completed,38.06,49.2,42.343792888,-71.09810628,2,3,20,29,0,10.58
Completed,36.7,49.2,42.351767591,-71.121611483,2,3,21,6,0,21.85
Completed,28.26,49.2,42.346856465,-71.093530096,2,3,21,8,0,8.25
Completed,26.27,49.2,42.329579487,-71.104048379,2,3,21,23,0,11.05
Completed,39.92,49.2,42.341515986,-71.09830711,2,3,21,36,0,8.13
Completed,39.98,49.2,42.335799082,-71.077205837,2,3,21,45,0,9.87
Completed,4.51,49.2,42.34225299,-71.097962447,2,3,21,53,0,9.37
Completed,4.5,49.2,42.331102841,-71.104814149,2,3,21,53,0,9.02
Completed,37.81,49.2,42.343792888,-71.09810628,2,3,22,21,0,12.08
Completed,6.73,49.2,42.33203726,-71.111557223,2,3,22,28,0,12.95
Completed,21.31,49.2,42.346915936,-71.093527414,2,3,23,6,0,15.88
Completed,8.59,49.2,42.34627885,-71.094392426,2,3,23,18,0,10.35
Completed,34.16,49.2,42.319460612,-71.080917343,2,3,23,38,0,15.85
Completed,33.96,49.2,42.346798233,-71.09365683,2,3,23,39,0,11.47
Completed,27.86,49.2,42.332926307,-71.10565234,2,3,23,51,0,8.57
Completed,39.73,62.32,42.326175,-71.090253,2,4,0,13,1,10.5
Completed,35.61,49.2,42.343793,-71.0981062,2,4,0,18,1,10.05
Completed,29.09,49.2,42.34519621,-71.090330221,2,4,0,28,1,6.05
Completed,33.14,75.44,42.326002954,-71.082605124,2,4,3,14,1,20.5
Completed,32.09,49.2,42.346797985,-71.093658507,2,4,3,15,1,11.32
Completed,5.88,49.2,42.346279098,-71.09439075,2,4,19,1,1,10.68
Completed,33.66,62.32,42.332139871,-71.112352833,2,4,19,3,1,19.22
Completed,26.25,229.6,42.332511898999996,-71.111663841,2,4,19,14,1,15.68
Completed,38.46,49.2,42.353669496,-71.078139246,2,4,19,18,1,12.15
Completed,1.35,49.2,42.33371199,-71.096948236,2,4,19,21,1,8.35
Completed,24.79,49.2,42.331446868,-71.109340377,2,4,19,54,1,14.47
Completed,24.72,49.2,42.334188104,-71.100524627,2,4,20,3,1,8.08
Completed,22.77,49.2,42.334389602,-71.100891754,2,4,20,5,1,6.1
Completed,6.75,49.2,42.332511898999996,-71.111663841,2,4,20,25,1,25.72
Completed,9.53,49.2,42.34608631,-71.094461828,2,4,20,57,1,8.65
Completed,36.09,49.2,42.329860564,-71.099060141,2,4,21,1,1,11.35
Completed,31.9,49.2,42.342315687,-71.101623662,2,4,21,51,1,10.68
Completed,31.88,13.12,42.341515986,-71.09830711,2,4,21,51,1,11.73
Completed,33.09,574.0,42.346798233,-71.09365683,2,4,21,52,1,18.22
Completed,39.99,49.2,42.341515986,-71.09830711,2,4,22,16,1,7.82
Completed,39.86,49.2,42.329564119,-71.090312451,2,4,22,42,1,8.53
Completed,26.22,49.2,42.328236545,-71.086974777,2,4,22,59,1,12.92
Completed,1.68,49.2,42.346953106,-71.093556583,2,4,23,7,1,10.72
Completed,35.09,49.2,42.340192133,-71.118275151,2,5,0,2,2,26.62
Completed,36.57,49.2,42.33143621,-71.098289341,2,5,0,54,2,7.3
Completed,29.58,49.2,42.34627885,-71.094392426,2,5,1,2,2,15.12
Completed,6.31,49.2,42.319460612,-71.080917343,2,5,1,12,2,12.33
Completed,19.58,593.68,42.346365084,-71.094136946,2,5,1,12,2,10.13
Completed,33.77,49.2,42.334609936,-71.100746244,2,5,1,16,2,8.58
Completed,22.37,49.2,42.346916184,-71.093528755,2,5,1,37,2,5.13
Completed,30.68,49.2,42.343955946,-71.098190434,2,5,3,50,2,8.82
Completed,5.39,49.2,42.345497042,-71.104492284,2,5,5,47,2,7.62
Completed,5.11,78.72,42.345657617,-71.086066179,2,5,19,8,2,11.27
Completed,31.26,49.2,42.34608631,-71.094461828,2,5,19,18,2,3.33
Completed,31.01,49.2,42.331900692,-71.100125648,2,5,19,23,2,11.58
Completed,24.53,587.12,42.334282781,-71.10085655,2,5,19,29,2,12.17
Completed,22.07,49.2,42.342398457,-71.101467758,2,5,19,32,2,8.45
Completed,34.55,49.2,42.346856465,-71.093530096,2,5,19,32,2,9.6
Completed,33.76,49.2,42.353669496,-71.078139246,2,5,19,50,2,12.58
Completed,39.32,49.2,42.346279098,-71.09439075,2,5,19,54,2,9.38
